Data transakcji,Miasto/Gmina,Obręb,Zbyte prawo,Pu lokalu [m2],Pow. przynależna [m2],Pom. przynależne,Cena 1m2 bez VAT [zł],Zakt.cena bez VAT [zł],Program użytkowy,Kondygnacja,Sprzedał,Kupił
2020-07-10,Gdańsk, Wrzeszcz,własność-własność,88.82,6.51,komórka lokatorska,16888.09,1500000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1,spiżarka:1",4.0,osoba fizyczna,osoba fizyczna
2020-05-13,Gdańsk, Główne Miasto,własność-własność,33.75,0.0,strych,16888.89,570000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-07-28,Gdynia, Śródmieście z Portem,własność-własność,50.89,2.3,komórka lokatorska,16899.19,860000.0,ilość izb:3,4.0,osoba fizyczna,osoba fizyczna
2021-01-14,Gdynia, Działki Leśne,własność-własność,82.71,2.32,"KOMÓRKA LOKATORSKA, miejsce postojowe",16926.61,1400000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1,garderoba:1",4.0,osoba fizyczna,osoba fizyczna
2021-01-30,Gdańsk, Spichlerze,własność-własność,41.19,0.0,brak,16926.98,697222.22,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,korytarz:1",7.0,deweloper,osoba fizyczna
2021-03-26,Gdańsk, Spichlerze,własność-własność,42.03,0.0,brak,16944.44,712175.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,korytarz:1",7.0,deweloper,osoba fizyczna
2020-10-12,Gdańsk, Długie Ogrody,własność-własność,60.9,2.59,komórka lokatorska,16945.81,1032000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-07-18,Sopot, Sopot,własność-własność,56.61,0.0,brak,16958.13,960000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1,spiżarka:1",3.0,osoba fizyczna,osoba fizyczna
2021-01-22,Sopot, Sopot,własność-własność,58.96,0.0,brak,16960.65,1000000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1,korytarz:1",2.0,osoba fizyczna,osoba fizyczna
2020-05-29,Gdańsk, Jelitkowo,własność-własność,47.07,4.52,komórka lokatorska,16969.73,798765.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2021-03-03,Gdynia, Orłowo,własność-własność,57.089999999999996,2.78,komórka lokatorska,16990.72,970000.0,ilość izb:3,3.0,osoba fizyczna,osoba fizyczna
2021-03-24,Gdańsk, Jelitkowo,własność-własność,53.5,0.0,brak,17009.35,910000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2021-04-07,Sopot, Sopot,własność-własność,45.77,0.0,brak,17041.73,780000.0,"pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-12-04,Gdańsk, Stare Przedmieście,własność-własność,34.01,0.0,brak,17053.81,580000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,korytarz:1",5.0,osoba fizyczna,osoba fizyczna
2020-10-30,Gdańsk, Jelitkowo,własność-własność,121.7,9.03,komórka lokatorska,17054.9,2075581.0,"pokój:4,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,deweloper,osoba fizyczna
2021-03-24,Gdynia, Orłowo,własność-własność,128.12,5.92,komórka lokatorska,17057.31,2185382.84,"pokój:4,pokój z aneksem kuchennym:1,kuchnia:1,łazienka:2,wc:1,przedpokój:1,garderoba:2",3.0,deweloper,"przeds., spółka, firma"
2021-01-22,Gdańsk, Przymorze Małe,własność-własność,22.9,0.0,brak,17074.24,391000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-13,Gdynia, Orłowo,własność-własność,73.51,6.71,komórka lokatorska,17130.76,1259281.86,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,garderoba:1",1.0,deweloper,osoba fizyczna
2021-05-19,Gdynia, Orłowo,własność-własność,118.3,8.65,komórka lokatorska,17148.81,2028703.7,"pokój:3,pokój z aneksem kuchennym:1,łazienka:2,przedpokój:1,garderoba:1",3.0,deweloper,osoba fizyczna
2020-11-27,Gdańsk, Główne Miasto,własność-własność,39.6,0.0,brak,17171.72,680000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-05-11,Gdynia, Orłowo,własność-własność,42.77,4.44,komórka lokatorska,17177.37,734676.2,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,garderoba:1",1.0,deweloper,osoba fizyczna
2020-10-22,Sopot, Sopot,własność-własność,165.65,999.0,piwnica,17204.95,2850000.0,"pokój:5,kuchnia:3,łazienka:1,przedpokój:1,spiżarka:1",3.0,spółka prawa handlowego,osoba fizyczna
2020-08-20,Gdańsk, Brzeźno,własność-własność,46.49,4.35,komórka lokatorska,17208.0,800000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2020-09-01,Gdańsk, Jelitkowo,własność-własność,92.9,0.0,brak,17222.82,1600000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-07-13,Sopot, Sopot,własność-własność,70.2,4.6,piwnica,17236.47,1210000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-12-21,Gdańsk, Jelitkowo,własność-własność,121.69,9.37,komórka lokatorska,17240.15,2097954.0,"pokój:4,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2020-10-07,Gdańsk, Spichlerze,własność-własność,36.12,0.0,brak,17261.88,623499.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2020-05-08,Sopot, Sopot,własność-własność,66.3,9.0,piwnica,17269.98,1145000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1,korytarz:1,pomieszczenie gospodarcze:1",2.0,osoba fizyczna,osoba fizyczna
2021-02-25,Gdynia, Orłowo,własność-własność,96.80999999999999,7.51,komórka lokatorska,17301.93,1675000.0,ilość izb:4,3.0,osoba fizyczna,osoba fizyczna
2021-03-09,Sopot, Sopot,własność-własność,73.94,28.5,piwnica,17311.33,1280000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1,korytarz:1",1.0,osoba fizyczna,osoba fizyczna
2021-07-08,Sopot, Sopot,własność-własność,66.34,0.0,brak,17334.94,1150000.0,"pokój:3,aneks kuchenny:1,łazienka:1",3.0,osoba-jedn. zagraniczna,osoba fizyczna
2020-09-03,Sopot, Sopot,własność-własność,69.0,8.5,komórka lokatorska,17391.3,1200000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,spółka prawa handlowego,osoba fizyczna
2020-05-29,Gdańsk, Jelitkowo,własność-własność,91.4,3.0,komórka lokatorska,17396.06,1590000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1,pomieszczenie gospodarcze:1,garaż:1",1.0,osoba fizyczna,"przeds., spółka, firma"
2021-02-03,Gdynia, Śródmieście z Portem,własność-własność,30.05,2.99,komórka lokatorska,17401.19,522905.86,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2020-10-20,Gdańsk, Jelitkowo,własność-własność,62.0,3.8,komórka lokatorska,17419.35,1080000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-10-23,Gdynia, Śródmieście z Portem,własność-własność,42.96,2.54,komórka lokatorska,17419.94,748360.72,"pokój z aneksem kuchennym:1,łazienka:1,antresola:1",5.0,deweloper,osoba fizyczna
2020-05-11,Gdynia, Orłowo,własność-własność,55.69,4.7,komórka lokatorska,17424.5,970370.37,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,garderoba:1",1.0,deweloper,osoba fizyczna
2021-04-29,Sopot, Sopot,własność-własność,143.3,42.0,"PIWNICA, strych",17445.92,2500000.0,"pokój:4,pokój z aneksem kuchennym:1,łazienka z wc:2,wc:1,przedpokój:1,spiżarka:1,weranda:1",1.0,osoba fizyczna,osoba fizyczna
2020-05-19,Gdynia, Orłowo,własność-własność,82.26,4.38,komórka lokatorska,17446.94,1435185.19,"pokój:3,kuchnia:1,łazienka:1,wc:1,przedpokój:1,garderoba:1",1.0,deweloper,osoba fizyczna
2020-08-04,Gdańsk, Stare Miasto,własność-własność,45.839999999999996,3.89,komórka lokatorska,17452.01,800000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",6.0,osoba fizyczna,osoba fizyczna
2021-05-14,Gdynia, Śródmieście z Portem,własność-własność,52.19,4.71,komórka lokatorska,17460.43,911260.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",13.0,deweloper,osoba fizyczna
2021-04-08,Gdynia, Orłowo,własność-własność,100.14999999999999,4.42,komórka lokatorska,17462.38,1748857.46,"pokój:3,pokój z aneksem kuchennym:1,kuchnia:1,łazienka:2,wc:1,przedpokój:1,garderoba:1,pomieszczenie gospodarcze:1",1.0,deweloper,"przeds., spółka, firma"
2021-01-22,Sopot, Sopot,własność-własność,21.3,0.0,brak,17488.26,372500.0,"pokój:1,kuchnia:1,wc:1",3.0,osoba fizyczna,osoba fizyczna
2021-04-28,Sopot, Sopot,własność-własność,35.68,0.0,brak,17516.82,625000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",0.0,osoba fizyczna,osoba fizyczna
2020-09-14,Gdańsk, Spichlerze,własność-własność,32.92,1.86,komórka lokatorska,17540.67,577439.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",5.0,deweloper,osoba fizyczna
2021-03-15,Sopot, Sopot,własność-u.wieczyste,70.1,0.0,brak,17546.36,1230000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,pomieszczenie gospodarcze:1",3.0,spółka prawa handlowego,osoba fizyczna
2020-09-15,Gdańsk, Spichlerze,własność-własność,41.53,7.05,komórka lokatorska,17553.55,728999.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2021-08-03,Sopot, Sopot,własność-własność,43.46,0.0,brak,17573.52,763745.37,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1",3.0,deweloper,osoba fizyczna
2020-11-12,Sopot, Sopot,własność-własność,44.06,0.0,brak,17589.65,775000.0,"pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-06-18,Sopot, Sopot,własność-własność,73.84,5.22,piwnica,17605.63,1300000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1,garderoba:1",4.0,osoba fizyczna,osoba fizyczna
2021-02-01,Gdańsk, Brzeźno,własność-własność,45.4,5.17,komórka lokatorska,17621.15,800000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-10-29,Gdańsk, Spichlerze,własność-własność,34.4,3.4,komórka lokatorska,17659.88,607500.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,"przeds., spółka, firma",osoba fizyczna
2021-03-22,Gdynia, Śródmieście z Portem,własność-własność,51.09,4.16,komórka lokatorska,17684.34,903492.78,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2021-07-30,Gdynia, Orłowo,własność-własność,104.03,3.94,komórka lokatorska,17687.21,1840000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:2,przedpokój:1,garderoba:1",3.0,osoba fizyczna,osoba fizyczna
2021-05-17,Gdańsk, Brzeźno,własność-u.wieczyste,81.96,5.08,"komórka lokatorska, MIEJSCE POSTOJOWE",17691.56,1450000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",13.0,osoba fizyczna,osoba fizyczna
2021-05-24,Gdynia, Śródmieście z Portem,własność-własność,64.24,3.35,komórka lokatorska,17694.99,1136726.11,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,garderoba:1",5.0,deweloper,osoba fizyczna
2021-03-23,Sopot, Sopot,własność-własność,27.64,0.0,brak,17727.93,490000.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",100.0,osoba fizyczna,osoba fizyczna
2021-04-29,Gdańsk, Główne Miasto,własność-własność,32.4,0.0,brak,17746.91,575000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-26,Gdańsk, Jelitkowo,własność-własność,57.28,2.42,komórka lokatorska,17772.35,1018000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2020-12-30,Sopot, Sopot,własność-własność,42.74,0.0,brak,17781.94,760000.0,ilość izb:2,2.0,osoba fizyczna przedsiębiorca,osoba fizyczna
2021-07-08,Gdańsk, Brzeźno,własność-własność,71.33000000000001,5.21,komórka lokatorska,17804.57,1270000.0,"pokój:3,kuchnia:1,łazienka:1,wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-12-15,Gdynia, Śródmieście z Portem,własność-własność,63.51,3.17,komórka lokatorska,17816.84,1131547.34,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2021-04-23,Sopot, Sopot,własność-własność,30.83,0.0,brak,17839.77,550000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1",0.0,osoba fizyczna,osoba fizyczna
2021-02-26,Sopot, Sopot,własność-własność,32.79,0.0,brak,17840.81,585000.0,"pokój:2,kuchnia:1,wc na półpiętrze:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-09-02,Gdańsk, Jelitkowo,własność-własność,76.1,8.8,komórka lokatorska,17871.22,1360000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",2.0,osoba fizyczna,"przeds., spółka, firma"
2021-03-18,Sopot, Sopot,własność-własność,36.92,0.0,brak,17876.49,660000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-11-30,Sopot, Sopot,własność-własność,88.34,999.0,brak,17877.52,1579300.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1,pomieszczenie gospodarcze:1",2.0,spółka prawa handlowego,spółka prawa handlowego
2020-09-08,Gdańsk, Spichlerze,własność-własność,35.99,0.0,brak,17879.24,643474.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2021-03-05,Gdańsk, Brzeźno,własność-własność,88.72,4.29,komórka lokatorska,17921.55,1590000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1,korytarz:1",2.0,osoba fizyczna,osoba fizyczna
2021-08-25,Gdynia, Śródmieście z Portem,własność-własność,53.0,5.3,piwnica,17924.53,950000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-08-13,Sopot, Sopot,własność-własność,49.55,999.0,"brak, PIWNICA",17961.65,890000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-04-28,Gdynia, Orłowo,własność-własność,118.24,8.09,komórka lokatorska,17965.04,2124186.89,"pokój:3,pokój z aneksem kuchennym:1,kuchnia:1,łazienka:2,przedpokój:1,garderoba:1",3.0,deweloper,osoba fizyczna
2020-11-10,Gdynia, Śródmieście z Portem,własność-własność,44.76,4.45,komórka lokatorska,17966.06,804160.69,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,antresola:1",5.0,deweloper,osoba fizyczna
2020-05-12,Gdynia, Orłowo,własność-własność,119.4,9.94,komórka lokatorska,17969.01,2145500.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:2,wc:1,przedpokój:1,garderoba:2",1.0,deweloper,osoba fizyczna
2020-12-09,Gdańsk, Przymorze Małe,własność-własność,194.5,6.2,komórka lokatorska,17994.86,3500000.0,"pokój:4,pokój z aneksem kuchennym:1,łazienka:2,przedpokój:1,garderoba:2,pomieszczenie gospodarcze:1",5.0,osoba fizyczna przedsiębiorca,osoba fizyczna
2020-05-20,Gdańsk, Wrzeszcz,własność-własność,86.13,1.0,nie podano,17996.05,1550000.0,ilość izb:5,2.0,"przeds., spółka, firma",osoba fizyczna
2021-06-08,Sopot, Sopot,własność-własność,56.1,0.0,brak,18003.57,1010000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-02-05,Gdańsk, Długie Ogrody,własność-własność,74.4,0.0,brak,18010.75,1340000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1,pomieszczenie gospodarcze:1",2.0,osoba fizyczna,osoba fizyczna
2020-07-22,Sopot, Sopot,własność-własność,67.7,3.9,piwnica,18020.68,1220000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-08-21,Sopot, Sopot,własność-własność,36.61,8.19,piwnica,18027.86,660000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba-jedn. zagraniczna
2020-06-19,Gdynia, Orłowo,własność-własność,42.94,4.2,komórka lokatorska,18033.35,774351.85,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,garderoba:1",3.0,deweloper,osoba fizyczna
2021-03-21,Gdańsk, Brzeźno,własność-własność,56.0,3.83,komórka lokatorska,18035.71,1010000.0,"pokój:2,kuchnia:1,łazienka:1,wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-11-06,Gdańsk, Spichlerze,własność-własność,46.55,0.0,brak,18045.11,840000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",7.0,osoba fizyczna,osoba fizyczna
2020-06-25,Gdańsk, Jelitkowo,własność-własność,58.18,5.61,komórka lokatorska,18047.44,1050000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2021-01-07,Sopot, Sopot,własność-własność,120.2,17.17,nie podano,18053.24,2170000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:2,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-09-01,Gdańsk, Przymorze Wielkie,własność-własność,44.31,0.0,brak,18054.62,800000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-12-17,Gdańsk, Brzeźno,własność-własność,135.64,5.83,komórka lokatorska,18062.52,2450000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-12-28,Sopot, Sopot,własność-własność,26.55,0.0,brak,18079.1,480000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-11-20,Gdynia, Śródmieście z Portem,własność-własność,22.97,0.0,nie podano,18090.54,415539.71,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1,antresola:1",5.0,deweloper,osoba fizyczna
2021-02-19,Gdańsk, Jelitkowo,własność-własność,91.94,8.65,komórka lokatorska,18109.44,1664982.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:2,przedpokój:1",1.0,deweloper,osoba fizyczna
2021-01-29,Gdańsk, Brzeźno,własność-własność,86.66,5.21,komórka lokatorska,18116.78,1570000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-06-26,Sopot, Sopot,własność-własność,110.26,0.0,brak,18138.94,2000000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka z wc:2,przedpokój:1,pomieszczenie gospodarcze:1",1.0,osoba fizyczna,osoba fizyczna
2020-07-11,Gdańsk, Jelitkowo,własność-własność,85.42,3.2,komórka lokatorska,18145.63,1550000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1,garderoba:1",2.0,osoba fizyczna,osoba fizyczna
2021-04-26,Sopot, Sopot,własność-własność,52.35,0.0,brak,18147.09,950000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1,garderoba:1",2.0,osoba fizyczna,osoba fizyczna
2020-06-19,Sopot, Sopot,własność-własność,86.54,6.6,piwnica,18183.21,1573575.0,"pokój:4,kuchnia:1,łazienka z wc:2,przedpokój:1",1.0,spółka prawa handlowego,osoba fizyczna
2021-02-10,Gdańsk, Brzeźno,własność-własność,42.58,2.79,komórka lokatorska,18201.03,775000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2021-04-21,Gdańsk, Jelitkowo,własność-własność,78.5,3.1,komórka lokatorska,18216.56,1430000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-12-04,Sopot, Sopot,własność-własność,139.91,59.67,piwnica,18226.0,2550000.0,"pokój:4,kuchnia:1,łazienka z wc:2,przedpokój:1,klatka schodowa:1",1.0,osoba fizyczna,osoba fizyczna
2021-01-28,Sopot, Sopot,własność-własność,40.6,0.0,brak,18226.6,740000.0,"pokój:1,pokój z aneksem kuchennym:1,kuchnia:1,łazienka z wc:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-07-15,Gdańsk, Jelitkowo,własność-własność,65.76,0.0,nie podano,18248.18,1200000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-01-28,Sopot, Sopot,własność-własność,50.4,0.0,brak,18253.97,920000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-03-04,Gdańsk, Brzeźno,własność-własność,52.27,5.39,komórka lokatorska,18270.52,955000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-08-20,Sopot, Sopot,własność-własność,71.1,999.0,brak,18284.11,1300000.0,"pokój:3,kuchnia:1,łazienka z wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-10-01,Gdańsk, Oliwa,własność-własność,22.26,11.23,"KOMÓRKA LOKATORSKA, strych",18300.97,407379.63,"pokój:1,łazienka z wc:1,przedpokój:1,antresola:1",2.0,deweloper,"przeds., spółka, firma"
2021-05-21,Gdańsk, Główne Miasto,własność-własność,24.0,0.0,brak,18333.33,440000.0,"pokój:1,kuchnia:1,łazienka:1,wc:0,przedpokój:1,spiżarka:0",2.0,osoba fizyczna,osoba fizyczna
2021-03-08,Sopot, Sopot,własność-własność,52.339999999999996,7.63,piwnica,18341.61,960000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
